201603031342,B,0,1001,11.91,131.8,0.797,126.5,2.058,0,1021.46,0,,50.92,Dry,10,102.6,149.5,-46.84,,,,0,0,,148.6688,167.6,18.16,329.6,376.5,5.95,,,14.41,,0,,,,,,,,,,,,,13.55,,,=
201603031343,B,0,1001,11.9,155.2,0.8,173.8,1.666,0,1021.471,0,,50.26,Dry,10,95.5,142.3,-46.78,,,,0,0,,139.5619,156.1,13.84,329.1,375.9,5.954,,,14.43,,0,,,,,,,,,,,,,13.66,,,=
201603031344,B,0,1001,11.62,152.2,0.662,317.2,1.47,0,1021.487,0,,50.76,Dry,10,97.8,144.2,-46.38,,,,0,0,,143.5155,159.8,15.54,329.9,376.3,5.958,,,14.43,,0,,,,,,,,,,,,,13.54,,,=
201603031345,B,0,1001,11.5,154.5,0.941,132.4,1.862,0,1021.483,0,,51.46,Dry,10,115.6,161,-45.44,,,,0,0,,160.2367,179.7,18.72,331.3,376.8,5.961,,,14.45,,0,,,,,,,,,,,,,13.56,,,=
201603031346,B,0,1001,11.48,159.7,0.768,164.2,1.372,0,1021.474,0,,51.1,Dry,10,128.4,174.3,-45.84,,,,0,0,,173.458,195.3,21.02,331.4,377.2,5.966,,,14.48,,0,,,,,,,,,,,,,13.56,,,=
201603031347,B,0,1001,11.39,134.9,0.746,104.7,1.372,0,1021.469,0,,51.58,Dry,10,131.7,177.6,-45.87,,,,0,0,,176.5278,198.5,20.9,331.6,377.4,5.97,,,14.52,,0,,,,,,,,,,,,,13.56,,,=
201603031348,B,0,1001,11.39,122,0.583,158.9,1.96,0,1021.468,0,,51.74,Dry,10,133.4,178.7,-45.23,,,,0,0,,170.4643,192.3,13.65,331.9,377.1,5.974,,,14.56,,0,,,,,,,,,,,,,13.53,,,=
201603031349,B,0,1001,11.49,292.6,0.441,349.7,2.058,0,1021.445,0,,51.6,Dry,10,135,178.3,-43.26,,,,0,0,,169.0472,191.8,13.49,333.6,376.8,5.978,,,14.6,,0,,,,,,,,,,,,,13.55,,,=
201603031350,B,0,1001,11.73,254.5,0.697,275.9,1.568,0,1021.432,0,,50.79,Dry,10,135.6,176.3,-40.78,,,,0,0,,166.5523,189.2,12.89,335.6,376.3,5.983,,,14.63,,0,,,,,,,,,,,,,13.54,,,=
201603031351,B,0,1001,11.8,222.1,0.454,330,1.176,0,1021.413,0,,50.28,Dry,10,140,179.5,-39.51,,,,0,0,,169.5987,193.5,13.96,337.4,376.9,5.987,,,14.66,,0,,,,,,,,,,,,,13.54,,,=
201603031352,B,0,1001,11.76,176.5,0.583,226.7,1.176,0,1021.394,0,,50.39,Dry,10,144.5,183.5,-39,,,,0,0,,175.923,203.1,19.67,338.6,377.6,5.991,,,14.7,,0,,,,,,,,,,,,,13.53,,,=
201603031353,B,0,1001,11.71,227.6,0.662,330.2,2.548,0,1021.357,0,,50.73,Dry,10,147.4,186.6,-39.18,,,,0,0,,181.7735,209,22.42,339.7,378.9,5.995,,,14.74,,0,,,,,,,,,,,,,13.55,,,=
201603031354,B,0,1001,11.78,203.4,0.51,316.1,1.568,0,1021.332,0,,50.5,Dry,10,153.8,192.8,-38.97,,,,0,0,,191.1712,217.3,24.53,340.4,379.4,6,,,14.79,,0,,,,,,,,,,,,,13.55,,,=
201603031355,B,0,1001,11.83,134.1,0.707,164.6,1.078,0,1021.313,0,,50.32,Dry,10,161.5,200.6,-39.06,,,,0,0,,202.6795,226.1,25.58,341.4,380.4,6.003,,,14.85,,0,,,,,,,,,,,,,13.53,,,=
201603031356,B,0,1001,11.92,158.5,0.568,110.6,1.372,0,1021.322,0,,50.39,Dry,10,163.5,202.2,-38.74,,,,0,0,,206.0925,227.6,25.44,342.2,381,6.008,,,14.91,,0,,,,,,,,,,,,,13.53,,,=
201603031357,B,0,1001,12.1,174.2,0.88,315.9,1.862,0,1021.347,0,,49.93,Dry,10,158.5,197.2,-38.75,,,,0,0,,201.4583,222.3,25.11,342.8,381.5,6.012,,,14.98,,0,,,,,,,,,,,,,13.53,,,=
201603031358,B,0,1001,12.32,253.2,0.266,285.1,0.588,0,1021.38,0,,49.21,Dry,10,154.8,193,-38.15,,,,0,0,,192.5447,214.6,21.61,342.9,381.1,6.016,,,15.05,,0,,,,,,,,,,,,,13.55,,,=
201603031359,B,0,1001,12.41,273.6,1.173,337.5,2.744,0,1021.386,0,,48.65,Dry,10,144.3,182.2,-37.91,,,,0,0,,175.1214,196.2,14.01,342.2,380.1,6.02,,,15.08,,0,,,,,,,,,,,,,13.56,,,=
201603031400,B,0,1001,12.3,275.9,0.679,297,1.568,0,1021.388,0,,48.95,Dry,10,131.2,168,-36.78,,,,0,0,,160.8788,180.3,12.28,342.4,379.2,6.025,,,15.11,,0,,,,,,,,,,,,,13.64,,,=
201603031401,B,0,1001,12.18,249.8,0.665,255.3,1.372,0,1021.402,0,,49.53,Dry,10,127.4,162.8,-35.37,,,,0,0,,156.2781,174.3,11.51,343.8,379.2,6.029,,,15.1,,0,,,,,,,,,,,,,13.54,,,=
201603031402,B,0,1001,12.15,264.3,0.795,279.1,1.274,0,1021.389,0,,49.44,Dry,10,134.8,169,-34.21,,,,0,0,,161.7718,180.9,11.87,344.5,378.7,6.033,,,15.1,,0,,,,,,,,,,,,,13.55,,,=
201603031403,B,0,1001,12.04,299.3,0.967,335.5,3.136,0,1021.362,0,,49.5,Dry,10,149,182.2,-33.18,,,,0,0,,175.8333,195.3,13.11,345.5,378.7,6.037,,,15.11,,0,,,,,,,,,,,,,13.56,,,=
201603031404,B,0,1001,12.03,310,1.526,283.5,3.43,0,1021.326,0,,49.66,Dry,10,159.6,194.5,-34.83,,,,0,0,,189.6656,210.5,16.04,344.1,378.9,6.041,,,15.12,,0,,,,,,,,,,,,,13.63,,,=
201603031405,B,0,1001,12.08,321.6,2.007,342.3,3.234,0,1021.292,0,,49.8,Dry,10,161.2,197.7,-36.54,,,,0,0,,189.5346,211.4,13.65,342.8,379.3,6.046,,,15.14,,0,,,,,,,,,,,,,13.54,,,=
201603031406,B,0,1001,12.33,327.1,1.085,6.754,2.058,0,1021.269,0,,49.13,Dry,10,155.4,193.8,-38.38,,,,0,0,,186.5964,207.5,13.77,340.4,378.8,6.05,,,15.17,,0,,,,,,,,,,,,,13.54,,,=
201603031407,B,0,1001,12.43,193,0.794,308.1,1.47,0,1021.256,0,,48.82,Dry,10,161.9,202.3,-40.4,,,,0,0,,191.0085,218,15.78,338.9,379.3,6.054,,,15.17,,0,,,,,,,,,,,,,13.56,,,=
201603031408,B,0,1001,12.39,79.33,0.622,284.2,1.47,0,1021.263,0,,48.97,Dry,10,151.5,193.4,-41.98,,,,0,0,,181.7976,206.7,13.23,336.8,378.8,6.059,,,15.2,,0,,,,,,,,,,,,,13.54,,,=
201603031409,B,0,1001,12.31,312.8,1.083,314.9,2.254,0,1021.253,0,,49.15,Dry,10,145.5,188.6,-43.04,,,,0,0,,176.6196,201.3,12.71,335.7,378.8,6.063,,,15.2,,0,,,,,,,,,,,,,13.55,,,=
201603031410,B,0,1001,12.43,285.9,0.72,297.1,2.156,0,1021.252,0,,48.82,Dry,10,146.8,190,-43.28,,,,0,0,,175.8833,203.7,13.7,335.4,378.7,6.067,,,15.2,,0,,,,,,,,,,,,,13.55,,,=
201603031411,B,0,1001,12.49,295.1,0.627,307,2.254,0,1021.246,0,,48.68,Dry,10,149.3,194.1,-44.81,,,,0,0,,186.2638,216.5,22.35,335.1,379.9,6.072,,,15.21,,0,,,,,,,,,,,,,13.56,,,=
201603031412,B,0,1001,12.56,287.4,1.281,273.9,2.352,0,1021.234,0,,48.48,Dry,10,143.6,190.4,-46.74,,,,0,0,,181.7283,210.5,20.12,333.7,380.4,6.076,,,15.22,,0,,,,,,,,,,,,,13.54,,,=
201603031413,B,0,1001,12.57,259.7,1.833,238,2.744,0,1021.247,0,,47.94,Dry,10,127.2,175.1,-47.83,,,,0,0,,167.5876,192.7,17.63,331,378.8,6.08,,,15.23,,0,,,,,,,,,,,,,13.55,,,=
201603031414,B,0,1001,12.14,185.6,0.608,218,1.274,0,1021.242,0,,49.37,Dry,10,127.7,175.7,-48.08,,,,0,0,,161.1736,189.5,13.73,330.8,378.9,6.084,,,15.22,,0,,,,,,,,,,,,,13.56,,,=
201603031415,B,0,1001,11.95,240.4,0.892,227.9,2.058,0,1021.229,0,,50.35,Dry,10,127.2,175.8,-48.6,,,,0,0,,158.9246,188.3,12.52,330.3,378.9,6.089,,,15.21,,0,,,,,,,,,,,,,13.54,,,=
201603031416,B,0,1001,11.84,229.7,1.886,204.3,2.646,0,1021.216,0,,50.21,Dry,10,138.9,187.9,-49.08,,,,0,0,,164.485,201.7,13.78,328.7,377.8,6.093,,,15.2,,0,,,,,,,,,,,,,13.55,,,=
201603031417,B,0,1001,11.56,205.5,1.612,194.7,2.744,0,1021.217,0,,50.84,Dry,10,149.9,199.4,-49.41,,,,0,0,,165.3096,212.5,13.14,328.3,377.7,6.097,,,15.18,,0,,,,,,,,,,,,,13.55,,,=
201603031418,B,0,1001,11.34,244.6,1.089,214.7,1.862,0,1021.233,0,,51.52,Dry,10,123.8,173.8,-50.05,,,,0,0,,153.0377,184.9,11.1,327.7,377.7,6.102,,,15.16,,0,,,,,,,,,,,,,13.55,,,=
201603031419,B,0,1001,11.22,273.1,0.746,225.5,1.666,0,1021.231,0,,51.93,Dry,10,123.6,173.3,-49.76,,,,0,0,,169.8921,185.6,12.24,327.4,377.1,6.106,,,15.15,,0,,,,,,,,,,,,,13.56,,,=
201603031420,B,0,1001,11.21,299.6,0.83,326.4,2.45,0,1021.206,0,,52.12,Dry,10,250.9,300.9,-49.99,,,,0,0,,335.6482,321.8,20.88,327.8,377.8,6.111,,,15.15,,0,,,,,,,,,,,,,13.55,,,=
201603031421,B,0,1001,11.35,316.4,1.753,311.5,2.842,0,1021.187,0,,52.18,Dry,10,305.7,354.8,-49.07,,,,0,0,,358.4652,375.9,21.1,329.4,378.4,6.115,,,15.25,,0,,,,,,,,,,,,,13.55,,,=
201603031422,B,0,1001,11.86,305.4,1.542,308.1,4.508,0,1021.184,0,,51.17,Dry,10,325.3,373.5,-48.29,,,,0,0,,416.693,397.3,23.73,331.2,379.4,6.119,,,15.46,,0,,,,,,,,,,,,,13.55,,,=
201603031423,B,0,1001,12.3,186,0.361,11.33,0.98,0,1021.18,0,,49.54,Dry,10,268,316.4,-48.39,,,,0,0,,409.5569,340,23.63,330.8,379.2,6.124,,,15.7,,0,,,,,,,,,,,,,13.51,,,=
201603031424,B,0,1001,12.29,167.2,0.851,163.3,1.372,0,1021.158,0,,49,Dry,10,204.7,253.2,-48.46,,,,0,0,,368.5745,275.6,22.48,330.8,379.2,6.128,,,15.89,,0,,,,,,,,,,,,,13.55,,,=
