STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,20.60,10.00,100.80,3.90,59.10,995.60,1001.65,0,2016-04-16 17:39:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,92.90,5.00,59.60,997.40,1003.56,0,2016-04-16 17:39:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A07,1,0.06,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.30,20.00,12.00,144.50,2.00,54.50,992.20,1002.72,0,2016-04-16 17:39:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,20.00,12.00,112.20,8.30,56.80,995.00,1002.55,0,2016-04-16 17:39:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,70.00,3.80,50.50,995.00,1003.07,0,2016-04-16 17:39:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.90,20.60,10.00,98.20,2.50,50.90,996.70,1004.69,0,2016-04-16 17:39:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,26.60,1.30,56.40,997.00,1002.79,0,2016-04-16 17:39:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.06,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,17.60,20.60,10.00,61.10,2.10,57.10,994.20,1002.06,0,2016-04-16 17:39:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.70,20.00,12.00,94.30,1.70,53.80,996.40,1002.04,0,2016-04-16 17:39:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,20.00,12.00,150.10,2.10,48.70,996.40,1003.43,0,2016-04-16 17:39:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,20.00,12.00,108.30,4.40,54.10,996.00,1003.31,0,2016-04-16 17:39:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A07,1,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.90,20.70,10.40,155.00,3.20,61.20,998.90,1002.83,0,2016-04-16 17:39:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,20.00,12.00,94.00,4.90,53.00,996.80,1003.17,0,2016-04-16 17:39:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,20.00,12.00,120.20,3.70,54.30,996.00,1003.41,0,2016-04-16 17:39:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,120.30,1.10,57.60,990.50,1002.62,0,2016-04-16 17:39:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.10,20.60,10.00,114.60,5.40,56.40,993.80,1002.71,0,2016-04-16 17:39:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,105.30,3.90,54.20,993.30,1001.73,0,2016-04-16 17:39:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A07,1,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.90,20.70,10.40,91.40,5.50,55.10,997.10,1002.92,0,2016-04-16 17:39:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,20.00,12.00,94.70,5.30,55.30,994.20,1003.70,0,2016-04-16 17:39:00
