STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.21,2.20,8.50,0.60,0.80,1.20,3.00,8.50,8.50,8.50,13.70,20.60,10.00,67.70,4.20,98.00,986.40,992.49,0,2016-04-16 21:45:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.21,1.70,8.40,0.60,0.80,1.10,2.30,8.40,8.40,8.40,13.30,20.60,10.00,83.10,3.70,98.20,988.20,994.41,0,2016-04-16 21:45:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.19,1.60,12.80,0.30,0.60,0.90,2.30,12.80,12.80,12.80,13.40,20.00,12.00,104.80,2.10,96.70,983.10,993.72,0,2016-04-16 21:45:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.19,1.40,12.50,0.30,0.60,0.80,1.90,12.50,12.50,12.50,13.70,20.00,12.00,95.30,6.30,97.40,986.10,993.72,0,2016-04-16 21:45:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.21,2.30,14.70,0.60,0.90,1.30,3.20,14.70,14.70,14.70,13.40,20.60,10.00,80.40,6.10,89.50,985.70,993.84,0,2016-04-16 21:45:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.21,2.30,11.20,0.60,0.90,1.30,2.90,11.20,11.20,11.20,13.30,20.60,10.00,122.80,4.10,90.60,987.40,995.46,0,2016-04-16 21:45:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.21,1.90,12.00,0.50,0.70,1.00,2.60,12.00,12.00,12.00,13.30,20.60,10.00,40.60,1.50,95.50,987.80,993.64,0,2016-04-16 21:45:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A08,1,0.21,8.30,30.90,1.80,2.70,5.40,11.00,30.90,30.90,30.90,13.00,20.60,10.00,150.80,1.10,97.50,985.10,993.03,0,2016-04-16 21:45:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.19,2.00,12.20,0.40,0.80,1.10,2.80,12.20,12.20,12.20,13.70,20.00,12.00,140.70,1.30,97.60,987.30,993.00,0,2016-04-16 21:45:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.19,2.10,14.00,0.50,0.90,1.10,2.90,14.00,14.00,14.00,13.90,20.00,12.00,32.70,1.20,88.50,987.10,994.19,0,2016-04-16 21:45:00
