STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,19.60,10.00,74.70,4.30,71.10,1007.50,1013.80,0,2016-04-16 06:47:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,19.60,10.00,69.40,1.80,70.80,1009.40,1015.81,0,2016-04-16 06:47:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,20.00,12.00,69.60,1.00,57.00,1003.90,1014.80,0,2016-04-16 06:47:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,20.00,12.00,87.10,4.70,58.40,1006.80,1014.63,0,2016-04-16 06:47:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,19.60,10.00,21.10,2.00,56.20,1006.80,1015.18,0,2016-04-16 06:47:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,19.60,10.00,30.90,1.40,58.50,1008.50,1016.80,0,2016-04-16 06:47:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,19.60,10.00,93.30,1.20,64.00,1008.90,1014.91,0,2016-04-16 06:47:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,19.60,10.00,28.10,1.80,64.50,1006.00,1014.15,0,2016-04-16 06:47:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,20.00,12.00,52.70,2.10,62.90,1008.40,1014.27,0,2016-04-16 06:47:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,20.00,12.00,67.80,0.90,54.10,1008.30,1015.61,0,2016-04-16 06:47:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.80,20.00,12.00,93.70,0.90,57.90,1007.90,1015.48,0,2016-04-16 06:47:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,19.70,10.40,355.50,1.50,81.60,1011.00,1015.12,0,2016-04-16 06:47:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.20,20.00,12.00,76.70,5.60,54.70,1008.70,1015.29,0,2016-04-16 06:47:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,20.00,12.00,91.60,4.30,58.40,1007.80,1015.48,0,2016-04-16 06:47:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,19.60,10.00,23.20,2.20,61.00,1002.20,1014.76,0,2016-04-16 06:47:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,19.60,10.00,81.60,5.70,63.50,1005.40,1014.64,0,2016-04-16 06:47:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.80,19.60,10.00,138.40,2.20,61.10,1004.90,1013.63,0,2016-04-16 06:47:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90,19.70,10.40,,4.40,66.10,1009.00,1015.05,0,2016-04-16 06:47:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,20.00,12.00,83.70,5.30,64.50,1005.90,1015.78,0,2016-04-16 06:47:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60,19.80,10.20,58.90,1.40,65.00,1007.70,1014.60,0,2016-04-16 06:47:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.10,19.80,10.20,82.10,2.10,63.60,1006.50,1014.90,0,2016-04-16 06:47:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10,19.80,10.20,94.70,3.30,71.50,1009.40,1016.18,0,2016-04-16 06:47:00
10044,BTN,37.5298777778,127.1322694444,10,51.7449,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,20.10,11.20,102.40,1.50,65.10,1009.20,1015.48,0,2016-04-16 06:47:00
10045,BTN,37.5223222222,127.1328527778,17.3063,50.8063,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,20.10,11.20,90.50,0.80,68.80,1009.40,1015.57,0,2016-04-16 06:47:00
10047,BTN,37.5549333333,127.1345555556,8,60.043,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,19.80,10.20,36.20,2.00,69.20,1007.50,1014.81,0,2016-04-16 06:47:00
10048,BTN,37.5490277778,127.1266944444,8,57.8966,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,20.10,11.20,113.70,0.90,67.20,1009.10,1016.14,0,2016-04-16 06:47:00
10049,BTN,37.5407111111,127.1282750000,8,57.0062,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,20.10,11.20,266.10,0.10,65.30,1008.40,1015.32,0,2016-04-16 06:47:00
10050,BTN,37.5443220000,127.1421050000,11,62.5,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,19.80,10.20,75.70,0.70,65.90,1007.50,1015.08,0,2016-04-16 06:47:00
10053,BTN,37.6259055556,127.0175250000,8,77.5211,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,18.70,8.70,345.10,5.20,70.50,1005.30,1014.69,0,2016-04-16 06:47:00
10054,BTN,37.6115305556,127.0223750000,5,89.3459,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,19.10,9.90,73.20,3.80,64.40,1004.20,1014.97,0,2016-04-16 06:47:00
10055,BTN,37.6203611111,127.0213555556,15,80.7448,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,19.10,9.90,348.10,1.70,68.40,1006.10,1015.86,0,2016-04-16 06:47:00
10056,BTN,37.6203983333,127.0131611111,7,88.4252,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,18.70,8.70,282.20,0.30,64.50,1002.50,1013.13,0,2016-04-16 06:47:00
10057,BTN,37.6345833333,127.0223194444,14,82.6157,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90,19.10,9.90,356.30,1.20,69.20,1005.40,1015.39,0,2016-04-16 06:47:00
10059,BTN,37.6627750000,127.0132611111,10,86.8831,SKY_A02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.70,18.20,7.40,323.90,0.90,77.50,1004.10,1014.73,0,2016-04-16 06:47:00
10060,BTN,37.5634444444,126.8525944444,8,47.9682,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,18.90,10.30,36.10,0.90,69.90,1007.80,1013.59,0,2016-04-16 06:47:00
10061,BTN,37.5611916667,126.7976583333,9,45.5081,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,18.50,10.90,66.10,3.90,83.10,1009.80,1015.35,0,2016-04-16 06:47:00
10062,BTN,37.5582277778,126.8376944444,10,47.32652,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,18.50,10.90,78.60,0.10,74.10,1008.80,1014.53,0,2016-04-16 06:47:00
10063,BTN,37.5527222222,126.8367777778,8,46.1032,SKY_A03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,18.30,11.30,312.00,0.80,75.70,1009.80,1015.40,0,2016-04-16 06:47:00
