STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.37,1.80,10.80,0.40,0.70,1.30,2.70,10.80,10.80,10.80,13.80,20.60,10.00,108.60,3.00,99.40,984.70,990.78,0,2016-04-16 22:39:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.37,2.00,11.00,0.70,1.00,1.70,3.00,11.00,11.00,11.00,13.50,20.60,10.00,9.40,8.80,99.80,986.40,992.60,0,2016-04-16 22:39:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.35,1.70,14.90,0.70,0.90,1.40,2.30,14.90,14.90,14.90,13.60,20.00,12.00,147.40,5.30,95.70,981.60,992.20,0,2016-04-16 22:39:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.35,1.60,14.40,0.80,1.00,1.40,2.10,14.40,14.40,14.40,13.60,20.00,12.00,96.80,4.80,99.10,984.50,992.11,0,2016-04-16 22:39:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.37,2.10,17.50,0.80,1.10,1.80,3.20,17.50,17.50,17.50,13.50,20.60,10.00,85.10,7.40,91.30,984.20,992.32,0,2016-04-16 22:39:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.37,2.10,13.90,0.70,0.90,1.60,3.10,13.90,13.90,13.90,13.10,20.60,10.00,90.70,4.80,93.90,985.80,993.85,0,2016-04-16 22:39:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.37,1.80,14.30,0.60,0.80,1.40,2.60,14.30,14.30,14.30,13.60,20.60,10.00,65.60,2.30,95.30,986.20,992.02,0,2016-04-16 22:39:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.37,2.60,36.30,0.00,0.00,0.50,6.60,36.30,36.30,36.30,13.20,20.60,10.00,60.80,4.30,97.90,983.40,991.31,0,2016-04-16 22:39:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.35,2.30,15.10,0.80,1.10,1.80,3.10,15.10,15.10,15.10,13.90,20.00,12.00,82.10,2.20,97.00,985.70,991.38,0,2016-04-16 22:39:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.35,1.90,16.50,0.70,0.90,1.60,2.90,16.50,16.50,16.50,13.80,20.00,12.00,247.80,1.20,89.80,985.70,992.78,0,2016-04-16 22:39:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.35,1.70,15.40,0.60,0.80,1.40,2.50,15.40,15.40,15.40,13.70,20.00,12.00,85.10,0.90,97.40,985.50,992.86,0,2016-04-16 22:39:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.39,2.80,18.70,0.80,1.30,2.20,4.40,18.70,18.70,18.70,13.50,20.70,10.40,150.50,2.50,98.50,988.20,992.15,0,2016-04-16 22:39:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.35,2.00,15.90,1.10,1.30,1.80,2.70,15.90,15.90,15.90,13.30,20.00,12.00,96.30,7.90,96.40,986.20,992.62,0,2016-04-16 22:39:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.35,1.70,16.10,0.70,0.90,1.40,2.40,16.10,16.10,16.10,13.70,20.00,12.00,113.00,3.60,96.70,985.40,992.87,0,2016-04-16 22:39:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.37,1.80,14.70,0.60,0.90,1.40,2.50,14.70,14.70,14.70,13.50,20.60,10.00,82.50,4.80,98.00,979.80,992.00,0,2016-04-16 22:39:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.37,1.90,13.80,0.70,0.90,1.50,3.50,13.80,13.80,13.80,13.60,20.60,10.00,61.10,1.70,99.40,982.90,991.86,0,2016-04-16 22:39:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.37,1.80,15.10,0.70,0.90,1.50,2.60,15.10,15.10,15.10,13.60,20.60,10.00,63.00,5.70,95.20,982.50,990.98,0,2016-04-16 22:39:00
