STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,20.60,10.00,104.10,1.60,52.40,996.50,1002.50,0,2016-04-16 16:34:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,20.60,10.00,98.50,3.10,53.40,998.30,1004.41,0,2016-04-16 16:34:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,20.00,12.00,138.20,3.60,49.80,993.30,1003.76,0,2016-04-16 16:34:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,20.00,12.00,96.90,5.30,52.90,996.00,1003.50,0,2016-04-16 16:34:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,20.60,10.00,126.30,1.60,43.70,995.90,1003.91,0,2016-04-16 16:34:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,20.60,10.00,158.50,2.70,42.90,997.60,1005.53,0,2016-04-16 16:34:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,20.60,10.00,139.50,1.80,50.40,997.90,1003.65,0,2016-04-16 16:34:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,20.60,10.00,86.10,3.60,51.20,995.10,1002.90,0,2016-04-16 16:34:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,20.00,12.00,68.10,1.40,49.60,997.30,1002.90,0,2016-04-16 16:34:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,20.00,12.00,161.20,0.70,44.80,997.30,1004.28,0,2016-04-16 16:34:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.60,20.00,12.00,98.80,3.20,49.20,997.00,1004.26,0,2016-04-16 16:34:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A07,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,20.70,10.40,150.80,1.20,52.20,999.60,1003.49,0,2016-04-16 16:34:00
