STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.21,0.40,9.40,0.50,0.60,1.40,2.40,9.40,9.40,9.40,13.70,20.60,10.00,65.00,5.10,99.80,985.80,991.89,0,2016-04-16 22:07:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.21,0.20,9.20,0.30,0.50,1.30,2.10,9.20,9.20,9.20,13.40,20.60,10.00,13.70,9.60,99.00,987.90,994.11,0,2016-04-16 22:07:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.19,0.30,13.50,0.40,0.50,1.00,1.90,13.50,13.50,13.50,13.80,20.00,12.00,94.20,1.70,96.20,982.70,993.30,0,2016-04-16 22:07:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.19,0.20,13.00,0.30,0.40,0.70,1.50,13.00,13.00,13.00,13.90,20.00,12.00,69.00,3.40,97.50,985.70,993.31,0,2016-04-16 22:07:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.21,0.30,15.70,0.50,0.60,1.50,2.70,15.70,15.70,15.70,13.60,20.60,10.00,83.40,7.40,88.90,985.30,993.43,0,2016-04-16 22:07:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.21,0.50,12.30,0.60,0.80,1.60,2.80,12.30,12.30,12.30,13.20,20.60,10.00,106.70,3.80,91.80,987.10,995.16,0,2016-04-16 22:07:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.21,0.40,12.90,0.50,0.60,1.30,2.20,12.90,12.90,12.90,13.50,20.60,10.00,36.20,2.40,95.00,987.40,993.23,0,2016-04-16 22:07:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A08,1,0.21,1.60,35.30,2.00,3.00,5.90,11.10,35.30,35.30,35.30,13.10,20.60,10.00,81.90,6.50,97.60,984.70,992.62,0,2016-04-16 22:07:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.19,0.40,13.20,0.40,0.60,1.30,2.50,13.20,13.20,13.20,13.90,20.00,12.00,77.90,1.10,97.00,986.90,992.59,0,2016-04-16 22:07:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.19,0.30,14.90,0.40,0.60,1.30,2.40,14.90,14.90,14.90,13.90,20.00,12.00,204.30,0.70,88.20,986.90,993.99,0,2016-04-16 22:07:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.19,0.30,14.00,0.40,0.50,1.10,2.10,14.00,14.00,14.00,13.70,20.00,12.00,88.50,1.70,97.50,986.70,994.07,0,2016-04-16 22:07:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.19,0.50,16.40,0.70,0.90,2.30,3.70,16.40,16.40,16.40,13.50,20.70,10.40,155.50,3.00,97.90,989.30,993.26,0,2016-04-16 22:07:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.19,0.20,14.10,0.30,0.50,1.00,1.90,14.10,14.10,14.10,13.40,20.00,12.00,95.40,6.30,96.30,987.50,993.92,0,2016-04-16 22:07:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.19,0.20,14.60,0.30,0.40,1.00,1.90,14.60,14.60,14.60,13.80,20.00,12.00,81.80,2.20,97.10,986.50,993.97,0,2016-04-16 22:07:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.21,0.30,13.20,0.40,0.50,1.00,1.90,13.20,13.20,13.20,13.40,20.60,10.00,61.20,4.80,97.50,980.90,993.12,0,2016-04-16 22:07:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.21,0.30,12.20,0.50,0.70,2.10,3.10,12.20,12.20,12.20,13.60,20.60,10.00,86.60,2.00,98.90,984.20,993.18,0,2016-04-16 22:07:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.21,0.30,13.60,0.40,0.50,1.10,1.90,13.60,13.60,13.60,13.50,20.60,10.00,93.10,7.00,95.20,983.70,992.19,0,2016-04-16 22:07:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A08,1,0.19,0.60,19.20,0.80,1.00,2.50,4.00,19.20,19.20,19.20,13.50,20.70,10.40,108.70,4.80,95.00,987.50,993.36,0,2016-04-16 22:07:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A08,1,0.19,0.40,14.10,0.50,0.70,1.30,2.40,14.10,14.10,14.10,13.80,20.00,12.00,55.70,1.50,97.30,984.70,994.28,0,2016-04-16 22:07:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A08,1,0.16,0.40,14.00,0.50,0.80,1.90,2.50,14.00,14.00,14.00,13.70,20.40,10.20,319.20,0.90,94.10,986.40,993.08,0,2016-04-16 22:07:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A08,1,0.16,0.40,13.30,0.50,0.80,1.70,2.20,13.30,13.30,13.30,13.10,20.40,10.20,134.90,3.60,90.70,985.10,993.23,0,2016-04-16 22:07:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A08,1,0.16,0.30,14.20,0.40,0.60,1.30,1.90,14.20,14.20,14.20,13.70,20.40,10.20,91.40,7.30,95.00,987.60,994.11,0,2016-04-16 22:07:00
10044,BTN,37.5298777778,127.1322694444,10,51.7449,SKY_A08,1,0.16,0.50,15.60,0.60,0.90,2.10,2.90,15.60,15.60,15.60,13.90,20.60,11.20,109.80,7.30,95.00,987.80,993.87,0,2016-04-16 22:07:00
10045,BTN,37.5223222222,127.1328527778,17.3063,50.8063,SKY_A08,1,0.16,0.60,14.70,0.60,0.90,2.10,2.80,14.70,14.70,14.70,13.70,20.60,11.20,89.60,10.80,97.00,987.90,993.87,0,2016-04-16 22:07:00
10047,BTN,37.5549333333,127.1345555556,8,60.043,SKY_A07,1,0.16,0.00,16.20,0.00,0.00,0.00,0.60,16.20,16.20,16.20,13.50,20.40,10.20,56.10,0.70,94.30,986.20,993.25,0,2016-04-16 22:07:00
10048,BTN,37.5490277778,127.1266944444,8,57.8966,SKY_A08,1,0.16,0.50,15.70,0.60,0.80,2.10,3.00,15.70,15.70,15.70,13.90,20.60,11.20,67.80,3.00,97.40,987.80,994.59,0,2016-04-16 22:07:00
10049,BTN,37.5407111111,127.1282750000,8,57.0062,SKY_A08,1,0.16,0.50,14.40,0.60,0.80,1.90,2.70,14.40,14.40,14.40,13.70,20.60,11.20,42.30,3.40,93.90,987.00,993.69,0,2016-04-16 22:07:00
