STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.21,0.50,9.50,0.30,0.60,1.30,2.40,9.50,9.50,9.50,13.80,20.60,10.00,73.70,3.40,99.60,985.80,991.89,0,2016-04-16 22:11:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.21,0.40,9.40,0.40,0.60,1.30,2.20,9.40,9.40,9.40,13.50,20.60,10.00,8.50,9.70,98.90,987.60,993.80,0,2016-04-16 22:11:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.19,0.40,13.60,0.30,0.50,1.00,1.70,13.60,13.60,13.60,13.70,20.00,12.00,26.10,1.40,96.00,982.70,993.30,0,2016-04-16 22:11:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.19,0.30,13.10,0.20,0.40,0.80,1.40,13.10,13.10,13.10,13.90,20.00,12.00,88.20,3.90,97.90,985.60,993.21,0,2016-04-16 22:11:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.21,0.40,15.80,0.30,0.60,1.40,2.50,15.80,15.80,15.80,13.80,20.60,10.00,88.40,8.30,88.50,985.30,993.42,0,2016-04-16 22:11:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.21,0.60,12.40,0.50,0.70,1.50,2.70,12.40,12.40,12.40,13.30,20.60,10.00,103.00,3.60,91.30,987.00,995.06,0,2016-04-16 22:11:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.21,0.50,13.00,0.30,0.60,1.20,2.20,13.00,13.00,13.00,13.50,20.60,10.00,43.80,2.40,95.00,987.30,993.13,0,2016-04-16 22:11:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A08,1,0.21,2.60,36.30,2.20,3.20,6.20,11.50,36.30,36.30,36.30,13.10,20.60,10.00,34.60,1.90,97.80,984.50,992.42,0,2016-04-16 22:11:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.19,0.60,13.40,0.50,0.70,1.30,2.40,13.40,13.40,13.40,13.90,20.00,12.00,44.40,1.40,97.00,986.80,992.49,0,2016-04-16 22:11:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.19,0.40,15.00,0.40,0.60,1.30,2.30,15.00,15.00,15.00,13.90,20.00,12.00,38.70,0.70,88.10,986.70,993.79,0,2016-04-16 22:11:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.19,0.40,14.10,0.30,0.50,1.10,1.90,14.10,14.10,14.10,13.60,20.00,12.00,89.20,1.40,97.50,986.60,993.97,0,2016-04-16 22:11:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.19,0.70,16.60,0.60,0.90,2.10,3.90,16.60,16.60,16.60,13.60,20.70,10.40,171.10,4.40,97.80,989.30,993.25,0,2016-04-16 22:11:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.19,0.30,14.20,0.30,0.50,1.00,1.70,14.20,14.20,14.20,13.50,20.00,12.00,89.40,6.70,96.20,987.40,993.82,0,2016-04-16 22:11:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.19,0.30,14.70,0.20,0.40,1.00,1.70,14.70,14.70,14.70,13.70,20.00,12.00,74.50,2.80,96.80,986.40,993.87,0,2016-04-16 22:11:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.21,0.50,13.40,0.40,0.60,1.10,2.00,13.40,13.40,13.40,13.40,20.60,10.00,83.30,6.40,97.60,980.80,993.02,0,2016-04-16 22:11:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.21,0.40,12.30,0.30,0.60,2.00,3.10,12.30,12.30,12.30,13.60,20.60,10.00,212.60,0.80,99.00,984.00,992.97,0,2016-04-16 22:11:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.21,0.40,13.70,0.30,0.50,1.10,1.90,13.70,13.70,13.70,13.50,20.60,10.00,87.70,7.00,95.00,983.60,992.09,0,2016-04-16 22:11:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A08,1,0.19,0.90,19.50,0.70,1.20,2.30,4.20,19.50,19.50,19.50,13.50,20.70,10.40,105.40,2.60,94.90,987.50,993.36,0,2016-04-16 22:11:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A08,1,0.19,0.50,14.20,0.40,0.60,1.30,2.20,14.20,14.20,14.20,13.80,20.00,12.00,32.50,0.60,97.40,984.50,994.08,0,2016-04-16 22:11:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A08,1,0.16,0.60,14.20,0.60,0.70,1.90,2.50,14.20,14.20,14.20,13.90,20.40,10.20,263.60,1.10,94.30,986.30,992.97,0,2016-04-16 22:11:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A08,1,0.16,0.50,13.40,0.50,0.70,1.70,2.10,13.40,13.40,13.40,13.10,20.40,10.20,141.70,2.10,91.30,985.10,993.23,0,2016-04-16 22:11:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A08,1,0.16,0.40,14.30,0.40,0.50,1.20,1.80,14.30,14.30,14.30,13.80,20.40,10.20,100.80,5.30,94.90,987.50,994.01,0,2016-04-16 22:11:00
10044,BTN,37.5298777778,127.1322694444,10,51.7449,SKY_A08,1,0.16,0.70,15.80,0.60,0.80,2.00,2.90,15.80,15.80,15.80,14.00,20.60,11.20,90.70,3.10,94.60,987.70,993.77,0,2016-04-16 22:11:00
10045,BTN,37.5223222222,127.1328527778,17.3063,50.8063,SKY_A08,1,0.16,0.70,14.80,0.60,0.80,1.90,2.80,14.80,14.80,14.80,13.80,20.60,11.20,74.30,6.00,97.30,987.80,993.76,0,2016-04-16 22:11:00
10047,BTN,37.5549333333,127.1345555556,8,60.043,SKY_A08,1,0.16,0.20,16.40,0.20,0.20,0.20,0.20,16.40,16.40,16.40,13.50,20.40,10.20,336.80,0.60,94.20,986.20,993.25,0,2016-04-16 22:11:00
10048,BTN,37.5490277778,127.1266944444,8,57.8966,SKY_A08,1,0.16,0.70,15.90,0.60,0.80,2.10,2.80,15.90,15.90,15.90,13.80,20.60,11.20,78.20,2.00,97.60,987.80,994.60,0,2016-04-16 22:11:00
10049,BTN,37.5407111111,127.1282750000,8,57.0062,SKY_A08,1,0.16,0.60,14.50,0.50,0.70,1.80,2.60,14.50,14.50,14.50,13.70,20.60,11.20,34.60,4.20,94.00,986.90,993.59,0,2016-04-16 22:11:00
10050,BTN,37.5443220000,127.1421050000,11,62.5,SKY_A08,1,0.16,0.70,15.00,0.70,0.80,1.70,2.20,15.00,15.00,15.00,13.60,20.40,10.20,99.50,4.30,96.00,986.20,993.53,0,2016-04-16 22:11:00
10053,BTN,37.6259055556,127.0175250000,8,77.5211,SKY_A08,1,0.19,0.90,22.10,0.70,1.10,2.00,4.50,22.10,22.10,22.10,12.60,19.30,8.70,329.90,1.30,100.00,984.30,993.42,0,2016-04-16 22:11:00
10054,BTN,37.6115305556,127.0223750000,5,89.3459,SKY_A08,1,0.16,1.00,19.50,0.80,1.20,1.90,4.30,19.50,19.50,19.50,13.00,19.70,9.90,46.70,5.50,100.00,983.20,993.69,0,2016-04-16 22:11:00
10055,BTN,37.6203611111,127.0213555556,15,80.7448,SKY_A08,1,0.16,0.90,19.50,0.80,1.10,1.90,4.30,19.50,19.50,19.50,13.20,19.70,9.90,100.80,2.10,100.00,985.00,994.49,0,2016-04-16 22:11:00
10056,BTN,37.6203983333,127.0131611111,7,88.4252,SKY_A08,1,0.19,0.70,18.70,0.60,0.90,1.70,3.60,18.60,18.70,18.70,12.80,19.30,8.70,315.00,1.40,100.00,981.60,991.97,0,2016-04-16 22:11:00
10057,BTN,37.6345833333,127.0223194444,14,82.6157,SKY_A08,1,0.16,0.80,21.60,0.70,1.10,1.90,4.30,21.60,21.60,21.60,13.10,19.70,9.90,21.10,2.80,100.00,984.30,994.00,0,2016-04-16 22:11:00
10059,BTN,37.6627750000,127.0132611111,10,86.8831,SKY_A08,1,0.22,1.30,24.00,1.00,1.60,2.40,4.70,23.80,24.00,24.00,12.00,19.00,7.40,104.90,0.20,100.00,982.90,993.13,0,2016-04-16 22:11:00
10060,BTN,37.5634444444,126.8525944444,8,47.9682,SKY_A08,1,0.26,0.80,20.50,0.70,0.90,2.30,3.90,20.30,20.50,20.50,13.50,19.60,10.30,112.80,2.30,98.90,985.70,991.32,0,2016-04-16 22:11:00
10061,BTN,37.5611916667,126.7976583333,9,45.5081,SKY_A08,1,0.32,1.00,19.70,0.80,1.10,2.40,3.70,19.60,19.70,19.70,13.40,19.60,10.90,145.70,5.60,99.90,987.40,992.75,0,2016-04-16 22:11:00
10062,BTN,37.5582277778,126.8376944444,10,47.32652,SKY_A08,1,0.32,0.70,19.20,0.60,0.90,2.10,3.50,19.20,19.20,19.20,13.40,19.60,10.90,40.10,6.80,99.70,986.60,992.16,0,2016-04-16 22:11:00
10063,BTN,37.5527222222,126.8367777778,8,46.1032,SKY_A08,1,0.31,0.70,19.00,0.60,0.90,2.00,3.20,19.00,19.00,19.00,13.40,19.40,11.30,81.40,2.30,100.00,987.40,992.82,0,2016-04-16 22:11:00
10064,BTN,37.5623888889,126.8077527778,15,60.181,SKY_A08,1,0.32,0.90,20.50,0.80,1.00,2.40,3.90,20.20,20.50,20.50,13.00,19.60,10.90,49.30,5.70,100.00,986.40,993.48,0,2016-04-16 22:11:00
10068,BTN,37.5539416667,126.8190083333,6,44.704,SKY_A08,1,0.31,0.60,12.40,0.50,0.70,1.50,2.30,12.10,12.40,12.40,13.00,19.40,11.30,120.50,6.70,100.00,985.90,991.15,0,2016-04-16 22:11:00
10071,BTN,37.5536388889,126.8514555556,6,51.8036,SKY_A08,1,0.27,0.50,16.60,0.40,0.60,1.60,2.80,16.50,16.60,16.60,13.20,19.70,10.80,179.70,5.90,100.00,986.00,992.08,0,2016-04-16 22:11:00
10072,BTN,37.5306111111,126.8493138889,8,40.9432,SKY_A08,1,0.27,0.60,16.10,0.50,0.70,1.60,2.60,16.00,16.10,16.10,13.40,19.70,10.80,87.60,7.90,98.10,987.10,991.91,0,2016-04-16 22:11:00
10073,BTN,37.5412333333,126.8399333333,4,55.1571,SKY_A08,1,0.31,0.80,21.40,0.70,1.00,2.30,3.90,21.40,21.40,21.40,13.70,19.40,11.30,93.60,1.60,92.90,986.60,993.07,0,2016-04-16 22:11:00
10074,BTN,37.5288366667,126.8533230556,4,28.2309,SKY_A08,1,0.27,0.60,18.80,0.50,0.70,1.70,2.90,18.70,18.80,18.80,14.00,19.70,10.80,113.90,6.20,95.40,989.20,992.51,0,2016-04-16 22:11:00
10075,BTN,37.5478944444,126.8465472222,9,54.1622,SKY_A08,1,0.27,0.60,16.80,0.50,0.70,1.80,3.00,16.70,16.80,16.80,13.50,19.70,10.80,86.70,5.80,100.00,986.00,992.35,0,2016-04-16 22:11:00
10076,BTN,37.4625000000,126.9183333333,7,95.3671,SKY_A08,1,0.25,0.90,17.20,0.80,1.10,2.00,3.30,17.10,17.20,17.20,14.50,20.20,9.40,127.00,2.80,86.60,982.20,993.32,0,2016-04-16 22:11:00
10077,BTN,37.4919444444,126.9255555556,5,64.39,SKY_A08,1,0.24,1.00,18.00,0.90,1.20,1.90,3.30,17.90,18.00,18.00,13.60,20.20,10.10,108.30,3.10,96.40,983.30,990.83,0,2016-04-16 22:11:00
10078,BTN,37.4746108333,126.9526205556,7,97.6882,SKY_A08,1,0.24,0.70,19.60,0.70,0.90,1.80,3.20,19.60,19.60,19.60,13.00,20.20,10.10,90.00,3.90,99.90,981.60,993.05,0,2016-04-16 22:11:00
10079,BTN,37.4763052778,126.9664416667,6,89.4836,SKY_A08,1,0.22,0.70,17.90,0.60,0.90,1.70,2.90,17.90,17.90,17.90,13.50,20.30,9.80,80.80,2.80,100.00,982.70,993.18,0,2016-04-16 22:11:00
10080,BTN,37.4815111111,126.9537083333,2.5,72.6659,SKY_A08,1,0.24,0.70,16.30,0.60,0.80,1.50,2.50,16.30,16.30,16.30,13.30,20.20,10.10,98.80,8.50,98.40,984.00,992.52,0,2016-04-16 22:11:00
10081,BTN,37.4777416667,126.9335861111,2.5,68.4277,SKY_A08,1,0.24,0.90,21.70,0.80,1.10,2.30,4.60,21.70,21.70,21.70,13.70,20.20,10.10,83.90,6.20,98.60,984.70,992.72,0,2016-04-16 22:11:00
10084,BTN,37.4826058333,126.9284605556,9,65.482,SKY_A08,1,0.24,0.80,15.90,0.70,1.10,1.90,3.50,15.90,15.90,15.90,13.20,20.20,10.10,102.60,8.90,94.80,983.30,990.97,0,2016-04-16 22:11:00
10085,BTN,37.4579305556,126.9537055556,15,171.804,SKY_A08,1,0.25,0.80,21.40,0.70,1.00,2.00,3.50,21.40,21.40,21.40,13.20,20.20,9.40,205.50,2.10,100.00,972.90,992.94,0,2016-04-16 22:11:00
10086,BTN,37.4869000000,126.9137000000,15,60.4435,SKY_A08,1,0.24,0.50,13.30,0.40,0.70,1.20,2.20,13.20,13.30,13.30,14.10,20.20,10.10,68.30,5.10,96.90,986.90,993.98,0,2016-04-16 22:11:00
10087,BTN,37.4853369444,126.9367861111,5,48.1596,SKY_A08,1,0.24,0.80,16.30,0.70,0.90,1.60,2.80,16.30,16.30,16.30,13.70,20.20,10.10,91.70,8.10,98.20,986.70,992.35,0,2016-04-16 22:11:00
10088,BTN,37.4819980556,126.9427263889,8,65.6039,SKY_A08,1,0.24,0.70,16.10,0.60,0.90,1.70,2.90,16.10,16.10,16.10,13.40,20.20,10.10,111.70,5.30,98.10,984.20,991.89,0,2016-04-16 22:11:00
10089,BTN,37.5491055556,127.1082472222,3,56.8771,SKY_A08,1,0.16,0.80,12.50,0.60,0.90,2.00,3.40,12.50,12.50,12.50,13.50,20.60,11.20,66.00,2.00,97.20,986.20,992.87,0,2016-04-16 22:11:00
10094,BTN,37.5511386111,127.0694511111,3,39.3713,SKY_A08,1,0.19,0.30,10.80,0.20,0.40,0.60,1.00,10.80,10.80,10.80,13.80,20.00,12.00,70.00,5.30,93.20,988.50,993.12,0,2016-04-16 22:11:00
10095,BTN,37.5529055556,127.0885333333,3,59.1382,SKY_A08,1,0.16,0.60,14.10,0.40,0.70,1.20,2.10,14.10,14.10,14.10,13.70,20.60,11.20,95.10,4.60,96.30,986.10,993.03,0,2016-04-16 22:11:00
