STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.37,1.80,10.80,0.50,0.80,1.40,2.80,10.80,10.80,10.80,13.80,20.60,10.00,85.60,1.90,99.40,984.80,990.88,0,2016-04-16 22:38:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.37,2.00,11.00,0.80,1.10,1.80,3.10,11.00,11.00,11.00,13.40,20.60,10.00,11.60,8.80,99.90,986.50,992.70,0,2016-04-16 22:38:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.35,1.70,14.90,0.70,0.90,1.40,2.40,14.90,14.90,14.90,13.60,20.00,12.00,145.20,5.20,95.70,981.70,992.30,0,2016-04-16 22:38:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.35,1.60,14.40,0.90,1.00,1.40,2.10,14.40,14.40,14.40,13.70,20.00,12.00,97.90,6.10,98.90,984.50,992.11,0,2016-04-16 22:38:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.37,2.00,17.40,0.70,1.10,1.70,3.20,17.40,17.40,17.40,13.50,20.60,10.00,81.70,6.10,91.20,984.20,992.32,0,2016-04-16 22:38:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.37,2.10,13.90,0.70,1.00,1.60,3.10,13.90,13.90,13.90,13.10,20.60,10.00,93.40,3.80,93.90,985.80,993.85,0,2016-04-16 22:38:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.37,1.80,14.30,0.60,0.90,1.40,2.70,14.30,14.30,14.30,13.60,20.60,10.00,45.30,1.60,95.30,986.30,992.12,0,2016-04-16 22:38:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.37,2.60,36.30,0.00,0.00,0.80,6.70,36.30,36.30,36.30,13.20,20.60,10.00,61.50,4.20,97.90,983.50,991.41,0,2016-04-16 22:38:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.35,2.20,15.00,0.80,1.10,1.70,3.10,15.00,15.00,15.00,13.90,20.00,12.00,84.70,2.50,96.80,985.80,991.48,0,2016-04-16 22:38:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.35,1.90,16.50,0.70,1.00,1.60,2.90,16.50,16.50,16.50,13.90,20.00,12.00,135.40,1.50,90.20,985.70,992.78,0,2016-04-16 22:38:00
