STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.30,1.30,3.30,0.70,1.10,2.00,2.80,3.30,3.30,3.30,13.10,20.60,10.00,69.10,4.80,100.00,988.90,995.02,0,2016-04-16 20:16:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.30,0.80,4.90,0.40,0.70,1.40,2.50,4.90,4.90,4.90,13.00,20.60,10.00,62.20,2.60,99.80,990.80,997.04,0,2016-04-16 20:16:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.29,2.00,8.10,0.90,1.80,3.00,4.80,8.10,8.10,8.10,13.00,20.00,12.00,65.00,4.70,95.60,985.60,996.26,0,2016-04-16 20:16:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.29,2.30,8.50,0.80,1.80,3.30,5.40,8.50,8.50,8.50,13.00,20.00,12.00,72.00,4.70,100.00,988.50,996.16,0,2016-04-16 20:16:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.30,2.20,8.50,1.00,1.90,3.20,5.20,8.50,8.50,8.50,13.00,20.60,10.00,23.90,3.40,90.50,988.30,996.47,0,2016-04-16 20:16:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.30,1.10,6.30,0.40,0.90,1.90,3.60,6.30,6.30,6.30,12.70,20.60,10.00,40.20,6.60,92.10,990.00,998.10,0,2016-04-16 20:16:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.30,1.80,7.30,0.90,1.50,2.60,4.30,7.30,7.30,7.30,13.20,20.60,10.00,74.20,3.20,95.10,990.40,996.26,0,2016-04-16 20:16:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A08,1,0.30,3.40,14.20,1.90,2.90,5.10,8.20,14.20,14.20,14.20,12.90,20.60,10.00,53.70,4.60,96.50,987.60,995.55,0,2016-04-16 20:16:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.29,1.90,7.20,1.00,1.70,2.70,4.50,7.20,7.20,7.20,13.10,20.00,12.00,16.90,5.40,97.20,989.90,995.62,0,2016-04-16 20:16:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.29,2.30,8.30,1.10,2.10,3.20,5.00,8.30,8.30,8.30,12.90,20.00,12.00,101.70,3.50,90.90,989.80,996.94,0,2016-04-16 20:16:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.29,2.30,7.80,1.10,2.10,3.10,4.90,7.80,7.80,7.80,12.90,20.00,12.00,108.90,3.10,96.90,989.70,997.12,0,2016-04-16 20:16:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.30,2.20,9.80,1.10,1.70,3.70,6.20,9.80,9.80,9.80,13.10,20.70,10.40,140.90,2.20,98.20,992.40,996.37,0,2016-04-16 20:16:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.29,2.60,9.10,0.90,2.20,3.80,5.80,9.10,9.10,9.10,12.60,20.00,12.00,78.00,8.20,97.70,990.40,996.86,0,2016-04-16 20:16:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.29,2.40,9.00,1.00,2.10,3.50,5.50,9.00,9.00,9.00,12.70,20.00,12.00,86.00,7.20,98.20,989.40,996.93,0,2016-04-16 20:16:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.30,1.90,7.70,0.80,1.60,2.90,4.60,7.70,7.70,7.70,13.00,20.60,10.00,62.40,4.60,97.90,983.90,996.17,0,2016-04-16 20:16:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.30,1.30,6.10,0.60,1.10,2.00,3.40,6.10,6.10,6.10,13.20,20.60,10.00,53.20,4.90,99.20,987.00,996.02,0,2016-04-16 20:16:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.30,2.00,8.20,0.80,1.60,3.00,4.90,8.20,8.20,8.20,13.20,20.60,10.00,81.70,7.00,95.70,986.60,995.13,0,2016-04-16 20:16:00
