STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.21,1.00,10.00,0.40,0.60,1.20,2.50,10.00,10.00,10.00,13.80,20.60,10.00,39.50,1.40,99.10,985.40,991.49,0,2016-04-16 22:22:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.21,0.90,9.90,0.50,0.70,1.20,2.50,9.90,9.90,9.90,13.50,20.60,10.00,13.80,9.30,99.00,987.20,993.40,0,2016-04-16 22:22:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.19,0.70,13.90,0.30,0.40,0.90,1.80,13.90,13.90,13.90,13.60,20.00,12.00,123.40,4.00,95.90,982.30,992.90,0,2016-04-16 22:22:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.19,0.60,13.40,0.30,0.40,0.80,1.60,13.40,13.40,13.40,13.90,20.00,12.00,103.80,5.10,98.20,985.20,992.81,0,2016-04-16 22:22:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.21,0.90,16.30,0.40,0.60,1.20,2.70,16.30,16.30,16.30,13.70,20.60,10.00,83.90,8.30,89.00,984.90,993.02,0,2016-04-16 22:22:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.21,1.00,12.80,0.40,0.50,1.30,2.70,12.80,12.80,12.80,13.30,20.60,10.00,108.30,3.90,91.60,986.60,994.65,0,2016-04-16 22:22:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.21,0.90,13.40,0.40,0.50,1.10,2.30,13.40,13.40,13.40,13.60,20.60,10.00,57.00,2.50,95.00,986.90,992.73,0,2016-04-16 22:22:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A08,1,0.21,2.60,36.30,0.00,1.00,4.00,9.40,36.30,36.30,36.30,13.10,20.60,10.00,48.70,3.80,97.70,984.10,992.02,0,2016-04-16 22:22:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.19,1.10,13.90,0.50,0.70,1.30,2.60,13.90,13.90,13.90,13.90,20.00,12.00,29.80,1.20,96.80,986.50,992.19,0,2016-04-16 22:22:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.19,0.90,15.50,0.40,0.60,1.20,2.50,15.50,15.50,15.50,14.00,20.00,12.00,226.00,1.00,89.00,986.40,993.48,0,2016-04-16 22:22:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.19,0.80,14.50,0.40,0.50,1.00,2.10,14.50,14.50,14.50,13.80,20.00,12.00,105.50,2.20,97.30,986.20,993.56,0,2016-04-16 22:22:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.19,1.30,17.20,0.50,0.80,1.70,4.10,17.20,17.20,17.20,13.60,20.70,10.40,150.40,2.20,97.60,988.90,992.85,0,2016-04-16 22:22:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.19,0.60,14.50,0.30,0.40,0.90,1.90,14.50,14.50,14.50,13.50,20.00,12.00,101.00,6.30,96.30,987.10,993.52,0,2016-04-16 22:22:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.19,0.70,15.10,0.30,0.50,0.90,1.90,15.10,15.10,15.10,13.80,20.00,12.00,149.80,3.50,96.90,986.10,993.57,0,2016-04-16 22:22:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.21,0.90,13.80,0.40,0.60,1.10,2.20,13.80,13.80,13.80,13.50,20.60,10.00,86.60,4.00,97.80,980.40,992.61,0,2016-04-16 22:22:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.21,0.90,12.80,0.40,0.60,1.30,3.40,12.80,12.80,12.80,13.60,20.60,10.00,81.40,2.00,99.10,983.60,992.57,0,2016-04-16 22:22:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.21,0.80,14.10,0.30,0.50,1.00,2.10,14.10,14.10,14.10,13.50,20.60,10.00,82.60,6.60,95.20,983.20,991.69,0,2016-04-16 22:22:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A08,1,0.19,1.50,20.10,0.50,0.90,1.90,4.20,20.10,20.10,20.10,13.60,20.70,10.40,100.20,5.20,94.70,987.10,992.96,0,2016-04-16 22:22:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A08,1,0.19,0.90,14.60,0.40,0.50,1.20,2.30,14.60,14.60,14.60,13.80,20.00,12.00,81.50,4.00,97.10,984.20,993.77,0,2016-04-16 22:22:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A08,1,0.16,1.00,14.60,0.40,0.60,1.40,2.80,14.60,14.60,14.60,13.90,20.40,10.20,265.70,0.50,94.00,986.10,992.77,0,2016-04-16 22:22:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A08,1,0.16,0.80,13.70,0.30,0.40,1.20,2.30,13.70,13.70,13.70,13.50,20.40,10.20,4.00,0.70,90.90,984.80,992.92,0,2016-04-16 22:22:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A08,1,0.16,0.60,14.50,0.20,0.30,0.90,1.80,14.50,14.50,14.50,13.90,20.40,10.20,85.20,5.20,94.30,987.30,993.81,0,2016-04-16 22:22:00
10044,BTN,37.5298777778,127.1322694444,10,51.7449,SKY_A08,1,0.16,1.10,16.20,0.40,0.60,1.50,3.10,16.20,16.20,16.20,14.20,20.60,11.20,88.70,4.80,94.60,987.40,993.46,0,2016-04-16 22:22:00
10045,BTN,37.5223222222,127.1328527778,17.3063,50.8063,SKY_A08,1,0.16,1.10,15.20,0.40,0.50,1.40,3.00,15.20,15.20,15.20,14.00,20.60,11.20,69.50,7.60,96.20,987.50,993.46,0,2016-04-16 22:22:00
10047,BTN,37.5549333333,127.1345555556,8,60.043,SKY_A08,1,0.16,0.60,16.80,0.40,0.60,0.60,0.60,16.80,16.80,16.80,13.40,20.40,10.20,56.90,0.60,94.40,985.90,992.95,0,2016-04-16 22:22:00
10048,BTN,37.5490277778,127.1266944444,8,57.8966,SKY_A08,1,0.16,1.30,16.50,0.60,0.80,1.60,3.20,16.50,16.50,16.50,13.90,20.60,11.20,60.30,3.10,97.50,987.40,994.19,0,2016-04-16 22:22:00
10049,BTN,37.5407111111,127.1282750000,8,57.0062,SKY_A08,1,0.16,1.10,15.00,0.40,0.60,1.40,2.90,15.00,15.00,15.00,13.80,20.60,11.20,56.20,3.70,94.00,986.60,993.28,0,2016-04-16 22:22:00
10050,BTN,37.5443220000,127.1421050000,11,62.5,SKY_A08,1,0.16,1.00,15.30,0.30,0.50,1.30,2.40,15.30,15.30,15.30,13.80,20.40,10.20,89.50,4.50,95.70,986.10,993.43,0,2016-04-16 22:22:00
10053,BTN,37.6259055556,127.0175250000,8,77.5211,SKY_A08,1,0.19,2.00,23.20,1.00,1.40,2.50,4.80,23.20,23.20,23.20,12.70,19.30,8.70,22.20,0.40,100.00,984.00,993.11,0,2016-04-16 22:22:00
10054,BTN,37.6115305556,127.0223750000,5,89.3459,SKY_A08,1,0.16,2.00,20.50,0.90,1.40,2.40,4.50,20.50,20.50,20.50,13.10,19.70,9.90,8.00,4.70,100.00,982.90,993.38,0,2016-04-16 22:22:00
10055,BTN,37.6203611111,127.0213555556,15,80.7448,SKY_A08,1,0.16,2.00,20.60,0.90,1.40,2.50,4.60,20.60,20.60,20.60,13.10,19.70,9.90,90.40,2.20,100.00,984.70,994.19,0,2016-04-16 22:22:00
10056,BTN,37.6203983333,127.0131611111,7,88.4252,SKY_A08,1,0.19,1.60,19.60,0.80,1.20,2.00,3.90,19.50,19.60,19.60,12.80,19.30,8.70,59.50,1.50,100.00,981.30,991.67,0,2016-04-16 22:22:00
10057,BTN,37.6345833333,127.0223194444,14,82.6157,SKY_A08,1,0.16,1.80,22.60,0.90,1.30,2.30,4.50,22.60,22.60,22.60,13.10,19.70,9.90,89.80,2.80,100.00,983.90,993.60,0,2016-04-16 22:22:00
10059,BTN,37.6627750000,127.0132611111,10,86.8831,SKY_A08,1,0.22,2.40,25.10,1.00,1.50,3.10,5.10,24.90,25.10,25.10,12.00,19.00,7.40,235.00,0.30,100.00,982.60,992.83,0,2016-04-16 22:22:00
10060,BTN,37.5634444444,126.8525944444,8,47.9682,SKY_A08,1,0.26,1.40,21.10,0.50,0.90,1.80,3.50,20.90,21.10,21.10,13.50,19.60,10.30,78.60,4.10,98.90,985.20,990.82,0,2016-04-16 22:22:00
10061,BTN,37.5611916667,126.7976583333,9,45.5081,SKY_A08,1,0.32,1.70,20.40,0.60,1.20,2.00,4.00,20.30,20.40,20.40,13.40,19.60,10.90,144.00,5.10,100.00,986.90,992.24,0,2016-04-16 22:22:00
10062,BTN,37.5582277778,126.8376944444,10,47.32652,SKY_A08,1,0.32,1.30,19.80,0.60,1.00,1.70,3.30,19.80,19.80,19.80,13.50,19.60,10.90,42.30,5.40,99.90,986.20,991.75,0,2016-04-16 22:22:00
10063,BTN,37.5527222222,126.8367777778,8,46.1032,SKY_A08,1,0.31,1.20,19.50,0.50,0.90,1.60,3.10,19.50,19.50,19.50,13.50,19.40,11.30,103.90,2.60,100.00,987.10,992.51,0,2016-04-16 22:22:00
