STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A08,1,0.37,2.60,11.60,0.40,0.80,1.50,2.80,11.60,11.60,11.60,14.00,20.60,10.00,100.20,4.90,100.00,983.90,989.97,0,2016-04-16 22:54:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A08,1,0.37,2.90,11.90,0.50,0.90,1.90,3.20,11.80,11.90,11.90,13.50,20.60,10.00,19.60,9.10,100.00,985.70,991.89,0,2016-04-16 22:54:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A08,1,0.35,2.50,15.70,0.50,0.80,1.70,2.60,15.70,15.70,15.70,13.70,20.00,12.00,115.40,1.10,96.70,980.70,991.28,0,2016-04-16 22:54:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A08,1,0.35,2.40,15.20,0.50,0.80,1.80,2.60,15.20,15.20,15.20,13.70,20.00,12.00,83.40,5.60,99.70,983.50,991.10,0,2016-04-16 22:54:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A08,1,0.37,3.10,18.50,0.70,1.00,2.10,3.40,18.50,18.50,18.50,13.70,20.60,10.00,89.30,6.80,91.30,983.40,991.51,0,2016-04-16 22:54:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A08,1,0.37,3.10,14.90,0.70,1.00,1.90,3.30,14.90,14.90,14.90,13.20,20.60,10.00,108.50,4.70,93.50,985.10,993.14,0,2016-04-16 22:54:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A08,1,0.37,2.50,15.00,0.40,0.70,1.50,2.70,15.00,15.00,15.00,13.60,20.60,10.00,84.10,4.00,95.70,985.40,991.22,0,2016-04-16 22:54:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.37,2.60,36.30,0.00,0.00,0.00,3.60,36.30,36.30,36.30,13.30,20.60,10.00,44.80,3.30,98.60,982.60,990.50,0,2016-04-16 22:54:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A08,1,0.35,3.20,16.00,0.70,0.90,2.00,3.40,16.00,16.00,16.00,13.90,20.00,12.00,78.30,3.10,97.80,984.90,990.58,0,2016-04-16 22:54:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A08,1,0.35,2.70,17.30,0.60,0.80,1.70,3.00,17.30,17.30,17.30,13.80,20.00,12.00,90.20,1.40,90.00,984.80,991.88,0,2016-04-16 22:54:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A08,1,0.35,2.40,16.10,0.50,0.70,1.50,2.60,16.10,16.10,16.10,13.70,20.00,12.00,89.40,2.00,97.80,984.60,991.96,0,2016-04-16 22:54:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A08,1,0.39,4.00,19.90,0.80,1.20,2.50,4.30,19.90,19.90,19.90,13.50,20.70,10.40,175.20,2.30,98.90,987.50,991.45,0,2016-04-16 22:54:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A08,1,0.35,3.50,17.40,0.70,1.50,2.80,3.70,17.40,17.40,17.40,13.30,20.00,12.00,80.40,6.90,98.30,985.40,991.81,0,2016-04-16 22:54:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A08,1,0.35,2.70,17.10,0.60,1.00,1.90,2.90,17.10,17.10,17.10,13.70,20.00,12.00,89.60,2.10,97.70,984.40,991.86,0,2016-04-16 22:54:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A08,1,0.37,2.50,15.40,0.50,0.70,1.60,2.70,15.40,15.40,15.40,13.40,20.60,10.00,92.30,4.00,98.80,978.90,991.09,0,2016-04-16 22:54:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A08,1,0.37,2.60,14.50,0.50,0.70,1.60,2.80,14.50,14.50,14.50,13.70,20.60,10.00,99.00,3.10,99.80,982.10,991.05,0,2016-04-16 22:54:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A08,1,0.37,2.50,15.80,0.50,0.70,1.60,2.70,15.80,15.80,15.80,13.70,20.60,10.00,85.00,7.20,96.40,981.70,990.17,0,2016-04-16 22:54:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A08,1,0.39,4.20,22.80,0.90,1.50,2.50,4.50,22.80,22.80,22.80,13.50,20.70,10.40,98.10,3.80,95.80,985.60,991.45,0,2016-04-16 22:54:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A08,1,0.35,2.60,16.30,0.50,0.70,1.60,2.80,16.30,16.30,16.30,13.80,20.00,12.00,45.80,1.50,98.10,982.70,992.26,0,2016-04-16 22:54:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A08,1,0.35,2.70,16.30,0.70,0.90,1.60,3.00,16.30,16.30,16.30,13.90,20.40,10.20,93.70,7.70,95.40,984.50,991.16,0,2016-04-16 22:54:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A08,1,0.35,2.30,15.20,0.70,0.90,1.50,2.50,15.20,15.20,15.20,13.30,20.40,10.20,214.20,0.80,91.80,983.30,991.41,0,2016-04-16 22:54:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A08,1,0.35,2.20,16.10,0.60,0.90,1.50,2.40,16.10,16.10,16.10,13.80,20.40,10.20,86.80,6.40,95.30,985.80,992.30,0,2016-04-16 22:54:00
10044,BTN,37.5298777778,127.1322694444,10,51.7449,SKY_A08,1,0.33,3.00,18.10,0.70,0.90,1.80,3.20,18.10,18.10,18.10,14.20,20.60,11.20,96.90,5.50,95.70,985.90,991.95,0,2016-04-16 22:54:00
10045,BTN,37.5223222222,127.1328527778,17.3063,50.8063,SKY_A08,1,0.33,2.80,16.90,0.60,0.80,1.60,3.00,16.90,16.90,16.90,14.30,20.60,11.20,89.90,11.70,98.50,985.80,991.74,0,2016-04-16 22:54:00
10047,BTN,37.5549333333,127.1345555556,8,60.043,SKY_A08,1,0.35,2.20,18.40,0.80,1.10,1.60,2.20,18.40,18.40,18.40,13.40,20.40,10.20,72.60,1.10,96.00,984.30,991.34,0,2016-04-16 22:54:00
10048,BTN,37.5490277778,127.1266944444,8,57.8966,SKY_A08,1,0.33,3.20,18.40,0.70,0.90,1.80,3.40,18.40,18.40,18.40,14.00,20.60,11.20,73.30,1.90,99.00,985.90,992.68,0,2016-04-16 22:54:00
10049,BTN,37.5407111111,127.1282750000,8,57.0062,SKY_A08,1,0.33,2.80,16.70,0.70,0.90,1.70,3.00,16.70,16.70,16.70,13.90,20.60,11.20,40.90,4.10,96.50,985.00,991.67,0,2016-04-16 22:54:00
10050,BTN,37.5443220000,127.1421050000,11,62.5,SKY_A08,1,0.35,2.90,17.20,0.80,1.00,1.80,3.10,17.20,17.20,17.20,13.50,20.40,10.20,64.30,4.30,96.70,984.50,991.82,0,2016-04-16 22:54:00
10053,BTN,37.6259055556,127.0175250000,8,77.5211,SKY_A08,1,0.35,5.40,26.60,1.30,2.00,3.30,5.80,26.60,26.60,26.60,12.70,19.30,8.70,219.00,0.80,100.00,982.40,991.50,0,2016-04-16 22:54:00
10054,BTN,37.6115305556,127.0223750000,5,89.3459,SKY_A08,1,0.31,4.70,23.20,1.00,1.60,2.60,5.00,23.20,23.20,23.20,13.10,19.70,9.90,18.40,5.50,100.00,981.40,991.87,0,2016-04-16 22:54:00
10055,BTN,37.6203611111,127.0213555556,15,80.7448,SKY_A08,1,0.31,5.00,23.60,1.10,1.70,2.90,5.40,23.60,23.60,23.60,13.00,19.70,9.90,70.00,3.90,100.00,983.10,992.57,0,2016-04-16 22:54:00
10056,BTN,37.6203983333,127.0131611111,7,88.4252,SKY_A08,1,0.35,4.50,22.50,1.10,1.80,2.80,4.80,22.40,22.50,22.50,13.10,19.30,8.70,303.50,0.40,100.00,979.70,990.04,0,2016-04-16 22:54:00
10057,BTN,37.6345833333,127.0223194444,14,82.6157,SKY_A08,1,0.31,5.20,26.00,1.40,2.10,3.20,5.60,26.00,26.00,26.00,13.10,19.70,9.90,6.50,2.60,100.00,982.40,992.08,0,2016-04-16 22:54:00
10059,BTN,37.6627750000,127.0132611111,10,86.8831,SKY_A08,1,0.33,7.00,29.70,1.70,2.70,4.40,7.50,29.50,29.70,29.70,11.90,19.00,7.40,166.60,0.80,100.00,981.10,991.32,0,2016-04-16 22:54:00
10060,BTN,37.5634444444,126.8525944444,8,47.9682,SKY_A08,1,0.43,4.00,23.70,0.80,1.20,2.50,4.30,23.40,23.70,23.70,13.60,19.60,10.30,114.90,3.10,99.30,983.60,989.21,0,2016-04-16 22:54:00
10061,BTN,37.5611916667,126.7976583333,9,45.5081,SKY_A08,1,0.47,4.50,23.20,0.90,1.30,2.60,4.70,23.10,23.20,23.20,13.50,19.60,10.90,130.60,5.60,100.00,985.20,990.53,0,2016-04-16 22:54:00
10062,BTN,37.5582277778,126.8376944444,10,47.32652,SKY_A08,1,0.47,4.30,22.80,1.00,1.40,2.90,4.60,22.80,22.80,22.80,13.50,19.60,10.90,17.70,7.10,100.00,984.80,990.34,0,2016-04-16 22:54:00
10063,BTN,37.5527222222,126.8367777778,8,46.1032,SKY_A08,1,0.49,4.00,22.30,1.10,1.50,2.80,4.30,22.30,22.30,22.30,13.50,19.40,11.30,100.20,2.80,100.00,985.60,991.00,0,2016-04-16 22:54:00
