STATION_ID,STATION_TYPE,STATION_LATITUDE,STATION_LONGITUDE,HEIGHT,SEA_LEVEL,SKY_CODE,PRECIPITATION_TYPE,PRECIPITATION_SINCEONTIME,RAIN_SINCEONTIME,RAIN_SINCEMIDNIGHT,RAIN_LAST10MIN,RAIN_LAST15MIN,RAIN_LAST30MIN,RAIN_LAST1HOUR,RAIN_LAST6HOUR,RAIN_LAST12HOUR,RAIN_LAST24HOUR,TEMPERATURE_TC,TEMPERATURE_TMAX,TEMPERATURE_TMIN,WIND_WDIR,WIND_WSPD,HUMIDITY,PRESSURE_SURFACE,PRESSURE_SEALEVEL,LIGHTNING,TIMEOBSERVATION
10001,BTN,37.4831638889,127.0603250000,6,51.975,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,20.60,10.00,76.70,3.10,58.30,995.70,1001.75,0,2016-04-16 17:36:00
10003,BTN,37.4791333333,127.0445583333,10,52.7971,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.20,20.60,10.00,114.60,4.30,58.40,997.50,1003.65,0,2016-04-16 17:36:00
10005,BTN,37.5162500000,127.0359444444,13,90.6047,SKY_A07,1,0.06,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.30,20.00,12.00,74.10,2.60,53.40,992.30,1002.82,0,2016-04-16 17:36:00
10006,BTN,37.5111786111,127.0242313889,12,64.9704,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,20.00,12.00,107.00,5.60,56.00,995.00,1002.55,0,2016-04-16 17:36:00
10010,BTN,37.5033413889,127.0586336111,5,69.3319,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.20,20.60,10.00,117.90,3.80,49.60,995.10,1003.17,0,2016-04-16 17:36:00
10011,BTN,37.5035083333,127.0667333333,8,68.5106,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.90,20.60,10.00,127.20,4.20,49.20,996.70,1004.69,0,2016-04-16 17:36:00
10014,BTN,37.4959613889,127.0529111111,8,49.6575,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.60,10.00,43.20,1.10,56.40,997.10,1002.89,0,2016-04-16 17:36:00
10015,BTN,37.4900138889,127.0347450000,7,67.4729,SKY_A07,1,0.06,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,17.80,20.60,10.00,62.20,2.50,55.70,994.40,1002.26,0,2016-04-16 17:36:00
10018,BTN,37.5103937000,127.0576884000,8,47.536,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.90,20.00,12.00,67.10,2.10,53.10,996.40,1002.04,0,2016-04-16 17:36:00
10019,BTN,37.5122347222,127.0530691667,8,60.4393,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.70,20.00,12.00,133.20,3.40,47.30,996.50,1003.53,0,2016-04-16 17:36:00
10021,BTN,37.5186500000,127.0507080556,7,62.8136,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,20.00,12.00,115.70,3.90,53.50,996.10,1003.41,0,2016-04-16 17:36:00
10022,BTN,37.4636113889,127.1055630556,9,33.6353,SKY_A07,1,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.10,20.70,10.40,131.30,1.20,60.10,998.90,1002.82,0,2016-04-16 17:36:00
10023,BTN,37.5226125000,127.0201108333,15,54.6592,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,20.00,12.00,101.50,4.10,51.70,996.80,1003.16,0,2016-04-16 17:36:00
10025,BTN,37.5221805556,127.0331000000,9,63.7039,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.70,20.00,12.00,121.00,4.10,53.60,996.00,1003.40,0,2016-04-16 17:36:00
10030,BTN,37.5019483333,127.0419586111,10,104.4053,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.20,20.60,10.00,124.50,1.00,57.10,990.60,1002.71,0,2016-04-16 17:36:00
10032,BTN,37.4972486111,127.0444663889,11,76.608,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,20.60,10.00,124.30,5.90,55.60,993.90,1002.81,0,2016-04-16 17:36:00
10035,BTN,37.4935638889,127.0301555556,2,72.4857,SKY_A07,1,0.06,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.10,20.60,10.00,97.40,6.00,53.50,993.40,1001.83,0,2016-04-16 17:36:00
10036,BTN,37.4894505556,127.0825044444,7,49.9032,SKY_A07,1,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,20.70,10.40,96.70,5.10,54.60,997.20,1003.02,0,2016-04-16 17:36:00
10037,BTN,37.5210305556,127.0572888889,18,81.7495,SKY_A07,1,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,20.00,12.00,103.30,4.60,54.60,994.20,1003.70,0,2016-04-16 17:36:00
10040,BTN,37.5378861111,127.1396583333,9,56.9444,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,20.40,10.20,118.90,4.90,52.20,996.00,1002.62,0,2016-04-16 17:36:00
10042,BTN,37.5525122222,127.1536294444,5,69.2126,SKY_A07,1,0.01,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,18.00,20.40,10.20,151.60,5.20,51.00,994.70,1002.76,0,2016-04-16 17:36:00
10043,BTN,37.5484861111,127.1726722222,8,55.485,SKY_A07,1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,20.40,10.20,109.20,6.10,54.30,997.40,1003.86,0,2016-04-16 17:36:00
